City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3404 DURANGO LN,12080,12080,p4nnumcctwui,beastinhashy,2022-10-08T20:18:59.000Z,,,,,"146,12","197,26",76381700980261,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",3404 ALLISON CT,12080,9990,zgqz2hptf3d5,shibaz,2023-04-05T01:57:00.000Z,,,,,"146,12","197,26",76381583539053,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3405 CAPRI LN,12080,13352,i1h3xobtxt4z,skeeterhox,2023-01-11T02:34:07.500Z,UPX,166,,,"146,12","197,26",76381482875987,20028,"250,35"
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",1125 PLEASANT VALLEY LN,12080,12080,,,,,,,,"146,12","197,26",76381432544117,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3411 CAPRI LN,12080,13000,dj3kcltjkkk5,finnymac1,2022-11-30T14:50:44.500Z,,,,,"146,12","197,26",76381348658259,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3414 CHESAPEAKE DR,12080,12080,bayitvcvcac3,shrouden123,2022-11-02T22:12:06.500Z,UPX,206,,,"146,12","197,26",76381281550288,25000,"312,5"
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3419 MAYFLOWER CT,12080,12080,kyjozhwludcv,danny20076,2022-11-03T11:52:12.000Z,,,,,"146,12","197,26",76381180886980,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",3419 DURANGO LN,12080,12080,,,,,,,,"146,12","197,26",76381046668862,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3417 KILLALA CT,12080,5990,oflngoutinpk,psyskiff,2022-12-10T03:53:36.500Z,,,,,"146,12","197,26",76380996337260,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",1416 HEREFORD DR,12080,12080,,,,,,,,"146,12","197,26",76380493021191,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",3500 WAVERLY CT,12080,12080,,,,,,,,"146,12","197,26",76380476242980,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",1015 FAIRFAX CT,12080,10999,ik4jqkkijbzf,asterisco,2022-12-28T12:37:21.500Z,UPX,8278,,,"146,12","197,26",76380459465654,1000000,12500
Arlington,Owned,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",703 IRISH GLEN DR,12080,12080,tgvd2adyeekj,rikki,2023-02-04T18:07:53.500Z,,,,,"146,12","197,26",76380409134763,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1409 CHINOOK DR,12080,5260,tb1zktabyjsd,ar12rad,2022-12-10T09:30:36.000Z,,,,,"146,12","197,26",76380291694582,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",717 CREEK WALK PL,12080,15999,mtn3frxjf5tq,superchill,2022-10-17T00:48:46.000Z,,,,,"146,12","197,26",76380291693709,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",207 VOLUNTEER DR,12080,12080,,,,,,,,"146,12","197,26",76380274916810,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",504 IRISH GLEN DR,12080,12080,,,,,,,,"146,12","197,26",76380157476456,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",2215 SHARPSHIRE LN,12080,12080,,,,,,,,"146,12","197,26",76380090368547,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3503 ALEXANDRIA DR,12080,12080,uc5ocjyt4nij,mat025,2022-10-07T04:17:18.000Z,,,,,"146,12","197,26",76379905817685,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1110 PROVIDENCE CT,12080,11800,pjnyyabwifgd,caltradingco,2022-12-31T19:14:46.500Z,,,,,"146,12","197,26",76379788376946,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1117 DICKENS CT,12080,14080,lera1p2aafgx,capedmadman,2023-03-07T03:18:16.500Z,,,,,"146,12","197,26",76379788376918,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3628 PALMER CT,12080,17000,sebtgry35alj,jb3az,2023-02-10T02:25:36.500Z,,,,,"146,12","197,26",76379654160473,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",109 COUNTRYSIDE DR,12080,12080,kd1dzjdraogz,greenfalcon,2022-10-15T01:27:48.500Z,,,,,"146,12","197,26",76379654159902,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3606 PALMER CT,12080,11700,lbjy5jff4loh,gazza_kg,2022-12-29T15:49:50.000Z,,,,,"146,12","197,26",76379637383228,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",2123 PENNINGTON DR,12080,6000,fjzu5eu1jxgu,uptownfun,2023-03-15T12:52:12.000Z,UPX,574675,,,"146,12","197,26",76379587052006,69420777,"867759,7125"
Arlington,Owned,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",208 BLAIR LN,12080,12080,mhsq5mtgyq1l,ranyodfat,2022-10-26T17:34:04.500Z,,,,,"146,12","197,26",76379553496500,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1103 DICKENS CT,12080,12080,tiisaaxmeuki,badmutsje,2022-10-24T15:44:42.000Z,,,,,"146,12","197,26",76379536718718,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1011 WINNSBORO CT,12080,12080,wzwvdvmgnpgs,mudy66,2022-10-12T17:30:43.500Z,UPX,331,,,"146,12","197,26",76379486387142,39999,"499,9875"
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3603 SNEAD CT,12080,7880,bywynwmekl1m,dyetpepze,2023-03-29T00:39:10.000Z,,,,,"146,12","197,26",76379402502108,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",1201 GREEN HILL DR,12080,15555,oymevlyl4wb3,matt1tracker,2023-04-16T02:33:09.500Z,UPX,206,,,"146,12","197,26",76379285061468,25000,"312,5"
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",1113 BURGESS CT,12080,12080,,,,,,,,"146,12","197,26",76379268283220,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",3603 CHAMBERLAND DR,12080,12080,eqgpxaapppqc,richtclaude,2022-10-27T08:19:04.500Z,,,,,"146,12","197,26",76379167620413,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3602 LITTLESTONE DR,12080,12080,cq5uh4wbmguk,blind_runner,2022-10-13T11:46:08.500Z,,,,,"146,12","197,26",76379117288791,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",2127 NEWBURY DR,12080,9000,mcu1vv2ztcty,silverman1,2023-04-15T00:48:25.000Z,,,,,"146,12","197,26",76379100512752,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1108 GREEN HILL DR,12080,12080,sx5tcgoylqtb,uplanddood,2022-10-06T16:10:54.000Z,,,,,"146,12","197,26",76379100512070,,
